TTIcode	HotelName	ChainID	ChainName	a_chain_code	a_chain_name	a_master_chain_code	a_master_chain_name	CityCode	CityName	localeID	LocaleName	LocaleAbbreviation	CountryCode	CountryName	IATA_code	IATA_lookup_level	FullAddress	StreetNumber	AddressLine	PostalCode	AddressCityName	Phone	Latitude	Longitude	LastLoadDate
60758560	Rodeen Country House	NULL	NULL	NULL	NULL	NULL	NULL	53342	Castletownbere	204	Ireland	NULL	IE	Eire / Ireland	BYT	C	NULL	NULL	NULL	P75 TR28	Castletownbere	NULL	51.658429670	-9.878277010	2026-01-28 17:29:00
60758582	Park Hotel Provans	NULL	NULL	NULL	NULL	NULL	NULL	103866	Votkinsk	1189	Volga	NULL	RU	Russian Federation	SVO	C	NULL	NULL	NULL	427433	Votkinsk	NULL	57.056190050	54.036485790	2026-01-29 15:15:00
60758706	Palacio Azteca by Noktos	NULL	NULL	NULL	NULL	NULL	NULL	12865	Tijuana	1027	Baja California	NULL	MX	Mexico	TIJ	C	NULL	213	Boulevard Cuauhtemoc Sur	22226	Tijuana	NULL	32.518800000	-117.002000000	2026-01-29 10:31:00
60758811	OYO Home Sterlling	NULL	NULL	NULL	NULL	NULL	NULL	25442	Pune	986	Maharashtra	NULL	IN	India	PNQ	C	NULL	NULL	Nigdi ; Pradhikaran; Pune	NULL	NULL	NULL	18.545000000	73.852200000	2026-01-29 15:15:00
60758833	Nicholas Colors Hotel	NULL	NULL	NULL	NULL	NULL	NULL	977	Ayia Napa	163	South Cyprus	NULL	CY	Cyprus	LCA	C	NULL	1	Nissi Avenue	5330	Ayia Napa	+35723723988	34.987500000	33.992400000	2026-01-29 15:15:00
60758855	Hilton Bangkok Grande Asoke	1006	Hilton Hotels & Resorts	HL	HILTON HOTELS	EH	HILTON WORLDWIDE	864	Bangkok	139	Bangkok & surrounding area	NULL	TH	Thailand	BKK	C	NULL	21	Asoke Road	10110	Bangkok	+6622044000	13.738929708	100.562082778	2026-01-29 15:15:00
60758880	Casas Rurales Delfos	NULL	NULL	NULL	NULL	NULL	NULL	2738	Villajoyosa	707	Costa Blanca	NULL	ES	Spain	ALC	C	NULL	1	Partida Alcocons	03570	Villajoyosa	NULL	38.529231190	-0.246476670	2026-01-29 15:15:00
60759895	Ontario Airport Hotel & Conference Center	NULL	NULL	NULL	NULL	NULL	NULL	20852	Ontario	404	California	CA	US	USA	ONO	C	NULL	700	North Haven Avenue	91764-4902	Ontario	+19099800400	34.070830675	-117.574446553	2026-01-29 15:15:00
60759975	El Cerro De La Luna	NULL	NULL	NULL	NULL	NULL	NULL	4274	Arona	135	Tenerife	NULL	ES	Spain	TCI	L	NULL	28	Carretera Tenerife	38652	Arona	NULL	28.075180030	-16.687438590	2026-01-29 15:15:00
60760011	Kupu Kupu Barong Villas and Tree Spa by L'Occitane	NULL	NULL	NULL	NULL	NULL	NULL	1198	Ubud	1083	Bali	NULL	ID	Indonesia	DPS	L	NULL	NULL	Jalan Raya Kedewatan	80571	Ubud	+62361975478	-8.505950000	115.260000000	2019-01-09 13:52:00
60760022	Zong Heng Hotel	NULL	NULL	NULL	NULL	NULL	NULL	38137	Kaili	1179	South China	NULL	CN	China	YGI	C	NULL	5	Ningbo Road	556000	Kaili	NULL	26.573873449	107.981190455	2026-01-29 15:15:00
60760157	AmericInn by Wyndham Johnston Des Moines	1235	AmericInn by Wyndham	AW	Americinn by Wyndham	WR	WYNDHAM HOTELS & RESORTS	41848	Johnston	366	Iowa	IA	US	USA	DSM	C	NULL	5050	Merle Hay Road	50131-1201	Johnston	+15152701111	41.653750790	-93.697786910	2026-01-28 17:29:00
60760240	Gasthaus zum Lowen	NULL	NULL	NULL	NULL	NULL	NULL	38643	March	1260	The Black Forest	NULL	DE	Germany	DUS	C	NULL	11	Vörstetter Straße	79232	March	+4976651328	48.070358298	7.799437344	2026-01-28 17:29:00
60760320	Resort Barriere Ribeauville	1141	Golden Tulip	GT	GOLDEN TULIP	NULL	NULL	39491	Ribeauville	755	Alsace/Lorraine	NULL	FR	France	BSL	C	NULL	106	Route départementale	68150	Ribeauvillé	+33389734344	48.192638800	7.324669720	2026-01-29 15:15:00
60760480	Oyo Rooms Jayanagar 4Th Block	2762	OYO (Parent)	OY	OYO HOTELS AND HOMES	NULL	NULL	9767	Bangalore	906	Karnataka	NULL	IN	India	BLR	C	NULL	14A37	27th Cross Road	560011	Bangalore	NULL	12.930975920	77.583150730	2026-01-29 15:15:00
60760593	Villa Es Pinar	NULL	NULL	NULL	NULL	NULL	NULL	797	Sencelles	133	Mallorca	NULL	ES	Spain	PMI	C	NULL	NULL	Cami Del Es Animes	07140	Sencelles	NULL	39.649129280	2.919148910	2026-01-29 15:15:00
60760706	Canad Inns Destination Centre Brandon	2750	Canad Inns	NULL	NULL	NULL	NULL	7495	Brandon	520	Manitoba	MB	CA	Canada	YBR	C	NULL	1125	18th Street	R7A 7C5	Brandon	+12047271422	49.832696000	-99.961186000	2026-01-29 10:31:00
60761815	Lijiang Nali Nali Sunshine Inn	NULL	NULL	NULL	NULL	NULL	NULL	7634	Lijiang	1179	South China	NULL	CN	China	LJG	C	NULL	NULL	Wuyi Street	NULL	Lijiang	NULL	26.870632000	100.238658830	2026-01-29 15:15:00
60761895	Bird House	NULL	NULL	NULL	NULL	NULL	NULL	650	Valencia	733	Costa del Azahar	NULL	ES	Spain	VLC	C	NULL	47	Avinguda Del Port	46021	Valencia	NULL	39.466837480	-0.355099390	2026-01-29 15:15:00
60761953	Maxx Hotel Ortigas	NULL	NULL	NULL	NULL	NULL	NULL	62216	City of Pasig, Metro Manila	1463	Luzon	NULL	PH	Philippines	MNL	L	NULL	169	Pasig Boulevard	1630	Pasig	NULL	14.568677250	121.066085310	2026-01-29 15:15:00
60761986	Relax Inn Vineland	1175	Choice Hotels (Parent)	NULL	NULL	NULL	NULL	35461	Vineland	384	New Jersey	NJ	US	USA	MIV	C	NULL	998	West Landis Avenue	08360	Vineland	+18566963030	39.487359200	-75.044296300	2026-01-29 15:15:00
60762215	Hotel Lulishte	NULL	NULL	NULL	NULL	NULL	NULL	34341	Gjirokaster	918	Albania	NULL	AL	Albania	TIA	C	NULL	NULL	Rruga Rauf Fico	6002	Gjirokastër	NULL	40.081600000	20.141600000	2026-01-28 17:29:00
60762240	Inn Yut+	NULL	NULL	NULL	NULL	NULL	NULL	68579	Baykalsk	1191	Siberia	NULL	RU	Russian Federation	IKT	C	NULL	13	Ulitsa Stroytelnaya	665932	Baykalsk	NULL	51.521652950	104.132727990	2026-01-29 15:15:00
60762295	Holiday Home Ximo	NULL	NULL	NULL	NULL	NULL	NULL	615	Javea	707	Costa Blanca	NULL	ES	Spain	ALC	C	NULL	1	Cami Canyars	03730	Jávea	NULL	38.775412920	0.140162950	2026-01-29 10:31:00
60762364	Domos del Poeta	NULL	NULL	NULL	NULL	NULL	NULL	78404	El Tabo	1543	Valparaiso & Umgebung	NULL	CL	Chile	SCL	C	NULL	885	Avenida Miraflores Norte	2690000	El Tabo	NULL	-33.455719330	-71.666931860	2026-01-29 15:15:00
60762386	Zajazd Michalowo	NULL	NULL	NULL	NULL	NULL	NULL	102677	Michalowo	1609	Podlaskie Voivodeship	NULL	PL	Poland	GNA	C	NULL	20A	ul. Bialostocka	16-050	Michalowo	+48857179211	53.035106170	23.604207650	2026-01-29 15:15:00
60762477	B&B Katey	NULL	NULL	NULL	NULL	NULL	NULL	1909	Cienfuegos	1127	Caribbean coast - South	NULL	CU	Cuba	CFG	C	NULL	4104	Avenida 34	55100	Cienfuegos	NULL	22.125000000	-80.445800000	2026-01-29 15:15:00
60762535	Thassian Villas	NULL	NULL	NULL	NULL	NULL	NULL	126	Thassos Town	68	Thassos	NULL	GR	Greece	KVA	C	NULL	NULL	NULL	64004	Limenas	+302593022547	40.773314691	24.690337479	2026-01-29 15:15:00
60762546	Pompom's Home	NULL	NULL	NULL	NULL	NULL	NULL	864	Bangkok	139	Bangkok & surrounding area	NULL	TH	Thailand	BKK	C	NULL	38	Soi Lasalle 41	10260	Bangkok	NULL	13.664148620	100.624718620	2026-01-28 17:29:00
60762695	Ferienwohnung Seidensticker	NULL	NULL	NULL	NULL	NULL	NULL	46385	Waabs	629	Schleswig-Holstein	NULL	DE	Germany	HAM	C	NULL	NULL	NULL	NULL	Waabs	NULL	54.532935199	9.980247157	2026-01-29 15:15:00
60762797	Art Guest House Usto	NULL	NULL	NULL	NULL	NULL	NULL	11334	Bukhara	578	Uzbekistan	NULL	UZ	Uzbekistan	BHK	C	NULL	12	Pochchoqul Hoji	200118	Bukhara	NULL	39.772594130	64.414578430	2026-01-28 17:29:00
60762822	Island Guesthouse	NULL	NULL	NULL	NULL	NULL	NULL	1539	George Town	668	Penang	NULL	MY	Malaysia	PEN	L	NULL	25-27	Jalan Transfer	10050	George Town	NULL	5.421080670	100.330793730	2026-01-29 15:15:00
60763655	We Inn	NULL	NULL	NULL	NULL	NULL	NULL	864	Bangkok	139	Bangkok & surrounding area	NULL	TH	Thailand	BKK	C	NULL	371/19-20	Soranakom 2	10210	Bangkok	NULL	13.924942750	100.598732440	2026-01-28 17:29:00
60763677	Arena House Verona	NULL	NULL	NULL	NULL	NULL	NULL	2809	Verona	437	Veneto	NULL	IT	Italy	VRN	C	NULL	11	Vicoletto Cieco Fondachetto	37129	Verona	NULL	45.439899000	11.004881000	2026-01-29 15:15:00
60763680	Scottish Inns Oakwood	2284	Scottish Inns	NULL	NULL	NULL	NULL	21234	Oakwood	399	Georgia	GA	US	USA	GVL	C	NULL	4500	Oakwood Road	30566	Oakwood	NULL	34.225847220	-83.868180795	2026-01-29 15:15:00
60763702	Anchen Hotel Railway Station	NULL	NULL	NULL	NULL	NULL	NULL	22007	Changsha	1179	South China	NULL	CN	China	CSX	C	NULL	102	Chezhan North Road	410000	Changsha	NULL	28.201370960	113.010605650	2026-01-29 15:15:00
60763713	Old Chicago Inn	NULL	NULL	NULL	NULL	NULL	NULL	1102	Chicago	367	Illinois	IL	US	USA	CHI	C	NULL	3222	N. Sheffield Ave.	60657	Chicago	+17734722278	41.940654000	-87.654266000	2026-01-29 10:31:00
60763724	Des Etrangers	NULL	NULL	NULL	NULL	NULL	NULL	8884	Aanakkale	144	Turkish Aegean Sea	NULL	TR	Tuerkiye	CKZ	C	NULL	25-27	Kemalpasa Mahallesi Yali Cad	NULL	Canakkale	+902862142424	40.149558000	26.401066000	2026-01-29 15:15:00
60763793	Airport Inn Coliseum	NULL	NULL	NULL	NULL	NULL	NULL	1101	Charlotte	391	North Carolina	NC	US	USA	CLT	C	NULL	NULL	Charlotte; North Carolina	NULL	NULL	NULL	35.232957000	-80.949252000	2026-01-29 15:15:00
60763840	Hotel Sleepwell by OYO Rooms	2762	OYO (Parent)	OY	OYO HOTELS AND HOMES	NULL	NULL	9378	Pokhara	430	Nepal	NULL	NP	Nepal	PKR	C	NULL	NULL	NULL	33700	Pokhara	NULL	28.217200260	83.959683670	2026-01-29 15:15:00
60763851	Chateau De Raray	NULL	NULL	NULL	NULL	NULL	NULL	65369	Raray	1138	Picardy	NULL	FR	France	BOD	C	NULL	4	Rue Nicolas De Lancy	60810	Raray	+33344600194	49.258596326	2.712377110	2026-01-29 15:15:00
60764135	Pousada Recanto Primavera	NULL	NULL	NULL	NULL	NULL	NULL	70640	Piedade	1162	Southeast	NULL	BR	Brazil	REC	C	NULL	NULL	Estrada Municipal dos Garcias	18170-000	Piedade	+551532442709	-23.697974120	-47.397906020	2026-01-29 15:15:00
60764182	Prince	NULL	NULL	NULL	NULL	NULL	NULL	864	Bangkok	139	Bangkok & surrounding area	NULL	TH	Thailand	BKK	C	NULL	1537/1	New Petchburi Road	10310	Bangkok	+6622516171	13.750721171	100.555946231	2026-01-29 15:15:00
60764240	Armani Hotel Dubai	3272	Armani Hotels & Resort	AI	ARMANI HOTELS	TC	TRAVELCLICK / TRAVEL COLLECTION GROUP	968	Dubai	160	Dubai	NULL	AE	United Arab Emirates	DXB	L	NULL	NULL	Burj Khalifa; Downtown Dubai; P.O. Box 888333; Dubai	NULL	NULL	+97148883888	25.197088717	55.274045178	2026-01-29 10:31:00
60764317	Design Wienecke XI.	NULL	NULL	NULL	NULL	NULL	NULL	54	Hannover	624	Lower Saxony	NULL	DE	Germany	HAJ	C	NULL	380	Hildesheimer Straße	30519	Hannover	+49511126110	52.327298281	9.777141227	2026-01-29 15:15:00
60765335	Pension Family Fabsits	NULL	NULL	NULL	NULL	NULL	NULL	941	Heviz	1270	Lake Balaton	NULL	HU	Hungary	SOB	C	NULL	32	Dr. Babócsay u.	8380	Heviz	+3683341946	46.794049885	17.184113041	2026-01-29 15:15:00
60765404	Kutch Classic Rider Camp	NULL	NULL	NULL	NULL	NULL	NULL	96199	Dhordo	980	Gujarat	NULL	IN	India	LKO	C	NULL	NULL	NULL	370510	Dhordo	NULL	23.753229270	69.522203970	2026-01-29 15:15:00
60765415	Ansitz Hofer	NULL	NULL	NULL	NULL	NULL	NULL	3054	Fulpmes	1236	North Tyrol	NULL	AT	Austria	INN	C	NULL	2	Gröbenweg	6166	Fulpmes	+436506220900	47.152400000	11.347400000	2026-01-29 15:15:00
60765426	Oakwood At Anton 1101	NULL	NULL	NULL	NULL	NULL	NULL	21277	Sunnyvale	404	California	CA	US	USA	SJC	C	NULL	1101	North Fair Oaks Avenue	94089	Sunnyvale	NULL	37.368830000	-122.036349600	2026-01-28 17:29:00
60765462	Horizon Guest House	NULL	NULL	NULL	NULL	NULL	NULL	8462	Anjuna	992	Goa	NULL	IN	India	GOI	C	NULL	NULL	NULL	403509	Anjuna	NULL	15.584200000	73.746500000	2026-01-29 15:15:00
60765495	The Strawbury Duck Inn	NULL	NULL	NULL	NULL	NULL	NULL	17240	Bolton	1471	North West England	NULL	GB	United Kingdom	MAN	C	NULL	NULL	Overshores Road	BL7 0LU	Bolton	+441204852013	53.654528040	-2.414449590	2026-01-29 15:15:00
60765542	Hotel Airport Krasnodar	NULL	NULL	NULL	NULL	NULL	NULL	11318	Krasnodar	1445	Southern Russia	NULL	RU	Russian Federation	KRR	C	NULL	355	Ulitsa Evdokii Bershanskoy	NULL	NULL	NULL	45.034110910	39.136229200	2026-06-21 14:35:00
60765575	Swagath Grand AS Rao Nagar	NULL	NULL	NULL	NULL	NULL	NULL	20801	Hyderabad	1439	Telangana	NULL	IN	India	HYD	C	NULL	Plot A5	NULL	500062	Hyderabad	+914064635888	17.482232000	78.553440000	2026-01-29 15:15:00
60765633	Starshine Hotel	NULL	NULL	NULL	NULL	NULL	NULL	14107	Shenzhen	1170	south coast	NULL	CN	China	SZX	C	NULL	13	Zhongxing Road	518000	Shenzhen	NULL	22.608062330	114.124724080	2026-01-29 15:15:00
60765655	Fran Apartments	NULL	NULL	NULL	NULL	NULL	NULL	22850	Agios Spiridon	44	Corfu	NULL	GR	Greece	CFU	L	NULL	NULL	St Spyridon Beach	491 00	Agios Spyridon	NULL	39.808711360	19.867141980	2026-02-02 13:51:00
60765680	Hotel Kaveka	NULL	NULL	NULL	NULL	NULL	NULL	1382	Moorea	315	French Polynesia	NULL	PF	French Polynesia	MOZ	C	NULL	NULL	NULL	98728	Maharepa	+689565050	-17.490046035	-149.817973134	2026-01-28 17:29:00
60765691	PB Place Samui	NULL	NULL	NULL	NULL	NULL	NULL	872	Lamai Beach	1119	Ko Samui and surrounding area	NULL	TH	Thailand	USM	L	NULL	109/29	NULL	NULL	Lamai	NULL	9.464212010	100.042672840	2026-06-21 14:35:00
60765757	Hostal Villuenda	NULL	NULL	NULL	NULL	NULL	NULL	1909	Cienfuegos	1127	Caribbean coast - South	NULL	CU	Cuba	CFG	C	NULL	NULL	Calle 41	55100	Cienfuegos	NULL	22.125000000	-80.445800000	2026-01-29 15:15:00
60767117	Helena`s Haven	NULL	NULL	NULL	NULL	NULL	NULL	40492	Davis	389	West Virginia	WV	US	USA	SMF	C	NULL	NULL	Davis; West Virginia 26260	NULL	NULL	NULL	39.056300000	-79.414700000	2026-01-29 15:15:00
60767142	Daniels Lake Lodge Bed & Breakfast	NULL	NULL	NULL	NULL	NULL	NULL	62634	Nikiski	411	Alaska	AK	US	USA	TRI	C	NULL	51381	Drift Circle	99635	Nikiski	+19077765578	60.724424000	-151.180501000	2026-01-29 15:15:00
60767211	Sahin Palas	NULL	NULL	NULL	NULL	NULL	NULL	924	Istanbul	147	Istanbul (province)	NULL	TR	Tuerkiye	IST	C	NULL	NULL	Hocazade Sokak	34433	Istanbul	NULL	41.033596830	28.983705721	2026-01-29 15:15:00
60767255	La Casa De La Costera En Lierganes	NULL	NULL	NULL	NULL	NULL	NULL	63129	Lierganes	740	Cantabria	NULL	ES	Spain	SDR	C	NULL	NULL	NULL	39722	Liérganes	NULL	43.344600000	-3.745080000	2026-01-29 15:15:00
60767473	Banys de Mar	NULL	NULL	NULL	NULL	NULL	NULL	587	Barcelona	1315	Barcelona & surrounding area	NULL	ES	Spain	BCN	L	NULL	NULL	NULL	NULL	Barcelona	NULL	41.388900000	2.167190000	2026-01-29 15:15:00
60767611	Rodeway Inn & Suites	1241	Rodeway Inn	RY	RODEWAY INNS	EC	CHOICE HOTELS INTERNATIONAL	20336	Antioch	393	Tennessee	TN	US	USA	BNA	C	NULL	13010	Old Hickory Boulevard	37013-2411	NULL	+16156417721	36.016492000	-86.621081000	2026-01-29 15:15:00
60767644	Hotel Shivganga Comfort Zone	NULL	NULL	NULL	NULL	NULL	NULL	26971	Raipur	977	Chhattisgarh	NULL	IN	India	RPR	C	NULL	NULL	NULL	492001	Raipur	NULL	21.214142370	81.655050030	2026-01-29 10:31:00
60767691	Junyue Hotel	NULL	NULL	NULL	NULL	NULL	NULL	7632	Guangzhou (Canton)	1179	South China	NULL	CN	China	CAN	C	NULL	35-37	Xingnan Avenue	511442	Guangzhou	+862034693333	23.013425000	113.341242000	2026-01-29 15:15:00
60767793	Hoteliku Pod Roza	NULL	NULL	NULL	NULL	NULL	NULL	112036	Wojtowo	1628	Lesser Poland Voivodeship	NULL	PL	Poland	SZY	C	NULL	4	Ulica Wisniowa	11-010	Wójtowo	NULL	53.789287690	20.612312450	2026-01-29 15:15:00
60767837	Bella Ciao Hospedaria	NULL	NULL	NULL	NULL	NULL	NULL	104228	Passo de Torres	1161	South	NULL	BR	Brazil	FLN	C	NULL	403	Rua Da Anchova	88980-000	Passo De Torres	NULL	-29.270868330	-49.679227970	2026-06-22 14:58:00
60767862	Courtyard Edison Woodbridge	1149	Courtyard by Marriott	CY	COURTYARD HOTELS	EM	MARRIOTT INTERNATIONAL	20500	Edison	384	New Jersey	NJ	US	USA	EWR	C	NULL	3105	Woodbridge Avenue	08837	Edison	+17327381991	40.529914877	-74.332525891	2026-01-29 10:31:00
60767873	Pelican Guesthouse	NULL	NULL	NULL	NULL	NULL	NULL	1842	Windhoek	318	Namibia	NULL	NA	Namibia	WDH	C	NULL	8	Pelican Street	NULL	Windhoek	NULL	-22.573889960	17.057016200	2026-01-29 15:15:00
60767906	Silver Crown Kandy	NULL	NULL	NULL	NULL	NULL	NULL	853	Kandy	136	Sri Lanka	NULL	LK	Sri Lanka	CMB	C	NULL	122/9	Dharmashoka Mawatha	20000	Kandy	NULL	7.291100000	80.635600000	2026-01-29 15:15:00
60768146	Joseph	NULL	NULL	NULL	NULL	NULL	NULL	386	Marina di Pietrasanta	1005	Tuscany Coast	NULL	IT	Italy	PSA	C	NULL	323	Viale Roma	55044	Marina di Pietrasanta	+390584745897	43.919860000	10.205502000	2026-01-29 15:15:00
60769131	Hotel 2001	NULL	NULL	NULL	NULL	NULL	NULL	88731	Hokota	1698	Kanto, Honshu	NULL	JP	Japan	CTS	C	NULL	1558-2	NULL	311-2111	Hokota-Shi	NULL	36.110925680	140.591373450	2026-01-29 15:15:00
60769302	Dora Apartments	NULL	NULL	NULL	NULL	NULL	NULL	3631	Kissonerga	713	West	NULL	CY	Cyprus	PFO	C	NULL	6	Skalion	NULL	Kissonerga	NULL	34.826708920	32.402160840	2026-01-29 15:15:00
60769335	Homestay A San Hostel	NULL	NULL	NULL	NULL	NULL	NULL	88906	Meo Vac	323	Vietnam	NULL	VN	Viet Nam	HAN	C	NULL	NULL	Lang Vh Dan Toc Mong; Thon Pa VI Ha; Xa Pa VI; Meo Vac	NULL	NULL	NULL	23.205689490	105.416297100	2026-01-29 15:15:00
60769553	Franz Guest House	NULL	NULL	NULL	NULL	NULL	NULL	1174	Naples	1036	Gulf of Naples	NULL	IT	Italy	NAP	C	NULL	40	Via Donnalbina	80134	Naples	NULL	40.844370480	14.252725970	2026-01-29 15:15:00
60769564	Jian She Hostel	NULL	NULL	NULL	NULL	NULL	NULL	37462	Zhangjiajie	1179	South China	NULL	CN	China	DYG	C	NULL	NULL	Wujiayukou Jundi Street	427400	Zhangjiajie	NULL	29.351108710	110.540138410	2026-01-29 15:15:00
60769600	Valle Vista Luxury Apartments	NULL	NULL	NULL	NULL	NULL	NULL	3074	Cairns	597	Queensland	NULL	AU	Australia	CNS	C	NULL	72-78	Intake Road	4870	Cairns	+61740391441	-16.893237150	145.694441600	2026-01-29 15:15:00
60769622	Hotel Aeroporto Suites	NULL	NULL	NULL	NULL	NULL	NULL	7433	Delhi	991	Delhi & surrounding area	NULL	IN	India	DEL	L	NULL	NULL	National Highway 08	110037	New Delhi	NULL	28.603700000	77.194600000	2026-01-29 15:15:00
60769655	The Combine Shed	NULL	NULL	NULL	NULL	NULL	NULL	21362	Alcester	1473	West Midlands	NULL	GB	United Kingdom	BHX	C	NULL	NULL	Honeybourne Road	B50 4PR	Alcester	NULL	52.156663220	-1.851677870	2026-01-29 15:15:00
60769677	Grand Hyatt Cancun Beach Resort	1451	Grand Hyatt	HY	HYATT HOTELS	HY	HYATT HOTELS CORPORATION	508	Cancun	1289	Riviera Maya & Cozumel Island	NULL	MX	Mexico	CUN	C	NULL	NULL	Puerto Cancun Boulevard	77500	Cancun	+525564590587	21.164760850	-86.805317540	2026-07-07 13:49:00
60769702	Pacific Inn Anaheim	NULL	NULL	NULL	NULL	NULL	NULL	4024	Anaheim	404	California	CA	US	USA	MRE	C	NULL	426	South Beach Boulevard	92804	Anaheim	+17149520103	33.826098902	-117.992994627	2026-01-28 17:29:00
60769757	Adele Beach Hotel	NULL	NULL	NULL	NULL	NULL	NULL	26804	Adelianos Kampos	46	Crete	NULL	GR	Greece	CHQ	C	NULL	NULL	NULL	741 00	Adelianos Kampos	+302831071025	35.372782300	24.542730200	2026-01-29 15:15:00
60769771	Motel L'Abri	NULL	NULL	NULL	NULL	NULL	NULL	12252	Carleton	524	Quebec	QC	CA	Canada	YQB	L	NULL	360	Boulevard Perron	G0C 1J0	Carleton-sur-Mer	+14183646640	48.111659560	-66.144814380	2026-01-29 15:15:00
60769782	Argea	NULL	NULL	NULL	NULL	NULL	NULL	4978	Grado	77	Adria	NULL	IT	Italy	TRS	C	NULL	57	Viale Orsa Maggiore	34073	Grado	NULL	45.679531340	13.429285080	2026-06-22 14:58:00
60770797	Hotel Khush Khush	NULL	NULL	NULL	NULL	NULL	NULL	21929	Khajuraho	985	Madhya Pradesh	NULL	IN	India	HJR	C	NULL	NULL	Jain Temple Road	471606	Khajuraho	NULL	24.844866000	79.929908000	2026-01-29 15:15:00
60770811	Tipperne Camping & Hytter	NULL	NULL	NULL	NULL	NULL	NULL	46504	Nuerre Nebel	839	West coast of Jutland	NULL	DK	Denmark	EBJ	C	NULL	101	Vesterlundvej	6830	Nørre Nebel	+4571788851	55.826861570	8.214818800	2026-01-29 15:15:00
60770833	Yubileiny Hostel	NULL	NULL	NULL	NULL	NULL	NULL	71217	Zaliznyy Port	585	Ukraine	NULL	UA	Ukraine	KHE	C	NULL	1A	Morskaia	75653	Zaliznyy Port	NULL	46.120800000	32.290400000	2026-01-29 15:15:00
60770855	Shrinath Cottage Hotel Mount Abu	NULL	NULL	NULL	NULL	NULL	NULL	17822	Mount Abu	853	Rajasthan	NULL	IN	India	UDR	C	NULL	NULL	Neelkanth Road	NULL	Mount Abu	NULL	24.591700000	72.716800000	2026-01-29 15:15:00
60770902	Motel 6 Floresville Tx	1409	Motel 6	MX	MOTEL 6	NULL	NULL	34147	Floresville	395	Texas	TX	US	USA	SAT	C	NULL	1700	10th Street	78114	Floresville	+18303935100	29.136249236	-98.147306624	2026-01-29 10:31:00
60770957	Hotel Y Cabanas Neptuno	NULL	NULL	NULL	NULL	NULL	NULL	1312	Puerto Escondido	1287	Pacific Coast	NULL	MX	Mexico	PXM	C	NULL	NULL	Avenida Alfonso Perez Gasga s/n	71984	Puerto Escondido	NULL	15.854900000	-97.062000000	2026-01-29 15:15:00
60771004	Baannoksuan Resort Samui	NULL	NULL	NULL	NULL	NULL	NULL	872	Lamai Beach	1119	Ko Samui and surrounding area	NULL	TH	Thailand	USM	L	NULL	NULL	NULL	84310	Koh Samui	NULL	9.468927650	100.045984970	2026-01-29 15:15:00
60771084	La Marelle	NULL	NULL	NULL	NULL	NULL	NULL	48422	Corberon	1200	Burgundy	NULL	FR	France	NCE	C	NULL	2	Route de Beaune	21250	Corberon	NULL	47.006963410	4.995039720	2026-06-21 14:35:00
60771186	The Level at Melia Caribe Tropical	1009	MELIÁ Hotels & Resorts	SM	MELIA HOTELS INTL.	NULL	NULL	9735	Playa Bavaro	19	east coast	NULL	DO	Dominican Republic	PUJ	C	NULL	NULL	NULL	23301	Playas de Bávaro	+18092211290	18.674242000	-68.407952000	2026-01-29 15:15:00
60771200	Hosteria Ojo De Agua	NULL	NULL	NULL	NULL	NULL	NULL	95764	Boca Suno	448	Ecuador	NULL	EC	Ecuador	OCC	C	NULL	NULL	Avenida Gregorio Urapari Julio Brito	220209	Boca Suno	NULL	-0.689549800	-77.304479920	2026-01-29 15:15:00
60771280	Cedar Breaks 1	NULL	NULL	NULL	NULL	NULL	NULL	4028	Moab	402	Utah	UT	US	USA	CNY	C	NULL	20	South 400 East	84532	Moab	NULL	38.573020250	-109.543106610	2026-01-29 15:15:00
60771302	Jeonju Junghwasandong Loui	NULL	NULL	NULL	NULL	NULL	NULL	37105	Jeonju	1412	North Jeolla Province (Jeollabuk-do)	NULL	KR	Korea, Republic of	CHN	C	NULL	10	Handupyeong 2-Gil	54985	Jeonju	NULL	35.813405290	127.124070850	2026-01-29 15:15:00
60771360	Grof Degenfeld Castle	NULL	NULL	NULL	NULL	NULL	NULL	28874	Tarcal	1595	Northern Hungary	NULL	HU	Hungary	BUD	C	NULL	NULL	NULL	NULL	Tarcal	NULL	48.143007286	21.333635571	2026-01-29 10:31:00
60771462	Casa Los Brujones	NULL	NULL	NULL	NULL	NULL	NULL	9626	Vinales	1667	Interior	NULL	CU	Cuba	HAV	C	NULL	NULL	Calle 1ra	NULL	Vinales	NULL	22.611300000	-83.706200000	2026-01-29 15:15:00
60771495	Hostal El Puente Montanita	NULL	NULL	NULL	NULL	NULL	NULL	59520	Montaoita	448	Ecuador	NULL	EC	Ecuador	UIO	C	NULL	NULL	Ruta Del Spondylus	241754	Montanita	NULL	-1.816860000	-80.754800000	2026-01-29 15:15:00
60772982	Le Mas Des Agapes	NULL	NULL	NULL	NULL	NULL	NULL	5709	Beaucaire	752	Provence-Alpes-Cote d'Azur	NULL	FR	France	AVN	C	NULL	885	Chemin Du Mas De Lafont	30300	Beaucaire	NULL	43.781350730	4.585060380	2026-01-29 15:15:00
60773095	Stemmerman's Inn	NULL	NULL	NULL	NULL	NULL	NULL	8095	Wilmington	391	North Carolina	NC	US	USA	ILG	C	NULL	132	South Front Street	28401	Wilmington	NULL	34.233885600	-77.948576500	2026-01-29 15:15:00
